Block Height,Timestamp,Address,Algorithm,Difficulty
3413330,2025-07-29 03:50:15,Unknown,Stake,91694685.07767169
3413331,2025-07-29 03:50:20,Unknown,Stake,89873156.04925627
3413332,2025-07-29 03:50:08,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.30047877628286
3413333,2025-07-29 03:50:25,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,20.60765520265614
3413334,2025-07-29 03:50:51,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02912693851809283
3413335,2025-07-29 03:51:08,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,22.0415949550023
3413336,2025-07-29 03:54:34,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,22.44658604232978
3413337,2025-07-29 03:58:14,Unknown,Stake,91728392.37097457
3413338,2025-07-29 03:59:28,Unknown,Stake,91781453.82728094
3413339,2025-07-29 03:59:36,Unknown,Stake,91834726.52044229
3413340,2025-07-29 03:59:22,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.89391922577008
3413341,2025-07-29 04:01:16,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.53034300791557
3413342,2025-07-29 04:01:02,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,22.08584498930393
3413343,2025-07-29 04:01:43,Unknown,Stake,94045916.47630882
3413344,2025-07-29 04:01:29,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02532965070707352
3413345,2025-07-29 04:02:18,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.06614994285173
3413346,2025-07-29 04:03:00,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.19840234798482
3413347,2025-07-29 04:04:19,Unknown,Stake,91905853.05135052
3413348,2025-07-29 04:07:48,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.08887681719904
3413349,2025-07-29 04:12:24,Unknown,Stake,91958459.11338238
3413350,2025-07-29 04:12:53,Unknown,Stake,92010944.96530353
3413351,2025-07-29 04:14:03,Unknown,Stake,93341451.98163486
3413352,2025-07-29 04:13:49,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.08344297956245
3413353,2025-07-29 04:14:51,Unknown,Stake,94175998.55973002
3413354,2025-07-29 04:15:38,Unknown,Stake,93787202.40898612
3413355,2025-07-29 04:15:30,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02481413536738438
3413356,2025-07-29 04:15:34,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.05185095610387
3413357,2025-07-29 04:16:17,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.07526687886272
3413358,2025-07-29 04:18:05,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,22.09951854364392
3413359,2025-07-29 04:18:38,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.08910183235837
3413360,2025-07-29 04:20:56,Unknown,Stake,92238140.67318244
3413361,2025-07-29 04:21:50,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.07346612266808
3413362,2025-07-29 04:22:16,Unknown,Stake,92255191.57265435
3413363,2025-07-29 04:24:23,Unknown,Stake,94456925.7539421
3413364,2025-07-29 04:27:35,Unknown,Stake,92289887.23504797
3413365,2025-07-29 04:30:28,Unknown,Stake,92342661.32150699
3413366,2025-07-29 04:30:54,Unknown,Stake,91432776.34524454
3413367,2025-07-29 04:31:26,Unknown,Stake,92402502.49524562
3413368,2025-07-29 04:31:55,Unknown,Stake,92400561.1393864
3413369,2025-07-29 04:31:55,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.99508970817135
3413370,2025-07-29 04:36:25,Unknown,Stake,92452459.78502153
3413371,2025-07-29 04:36:11,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02437295474146668
3413372,2025-07-29 04:36:19,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02412204018683677
3413373,2025-07-29 04:40:25,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.79383778618074
3413374,2025-07-29 04:44:54,Unknown,Stake,90068600.62122129
3413375,2025-07-29 04:45:56,Unknown,Stake,88217901.08641867
3413376,2025-07-29 04:45:41,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.08940086095927
3413377,2025-07-29 04:48:07,Unknown,Stake,92428293.86634494
3413378,2025-07-29 04:51:32,Unknown,Stake,88068324.90470578
3413379,2025-07-29 04:52:00,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,20.69510147741444
3413380,2025-07-29 04:52:50,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.71793553639401
3413381,2025-07-29 04:56:11,Unknown,Stake,87124095.19812968
3413382,2025-07-29 04:56:07,Unknown,Stake,85854227.74492508
3413383,2025-07-29 04:56:04,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.24948311010207
3413384,2025-07-29 04:56:33,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.48593931253434
3413385,2025-07-29 04:57:39,Unknown,Stake,92347690.5729467
3413386,2025-07-29 04:57:25,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.89246217385347
3413387,2025-07-29 04:57:17,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02457062794854097
3413388,2025-07-29 04:58:05,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.90661234722657
3413389,2025-07-29 05:00:39,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.21744572700507
3413390,2025-07-29 05:01:24,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02851485200210941
3413391,2025-07-29 05:08:43,Unknown,Stake,87054062.56772831
3413392,2025-07-29 05:08:42,Unknown,Stake,83939990.44605556
3413393,2025-07-29 05:08:34,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.26229817062787
3413394,2025-07-29 05:11:53,Unknown,Stake,92362478.53320326
3413395,2025-07-29 05:12:06,Unknown,Stake,83899257.27066812
3413396,2025-07-29 05:11:52,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.14892247384249
3413397,2025-07-29 05:15:07,Unknown,Stake,92302689.1716389
3413398,2025-07-29 05:15:00,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.08709176483547
3413399,2025-07-29 05:15:41,Unknown,Stake,84330630.20068885
3413400,2025-07-29 05:15:27,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.81489090578108
3413401,2025-07-29 05:16:21,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.8259875186849
3413402,2025-07-29 05:17:37,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.81911820743883
3413403,2025-07-29 05:17:46,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.8293385865089
3413404,2025-07-29 05:17:53,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.0247404489635513
3413405,2025-07-29 05:18:14,Unknown,Stake,84892399.13517152
3413406,2025-07-29 05:18:31,Unknown,Stake,85538838.90382184
3413407,2025-07-29 05:18:17,VCTUK5Rmf5d16gbrwdHEkGqR47AjrA9uGu,SHA256D,15.22495820999004
3413408,2025-07-29 05:21:20,Unknown,Stake,92063400.42833075
3413409,2025-07-29 05:23:19,Unknown,Stake,85329208.53034157
3413410,2025-07-29 05:23:05,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.227846412321
3413411,2025-07-29 05:26:00,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.2283301896897
3413412,2025-07-29 05:26:14,Unknown,Stake,84461154.2476413
3413413,2025-07-29 05:26:13,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.40044650782726
3413414,2025-07-29 05:26:33,Unknown,Stake,84692979.81339727
3413415,2025-07-29 05:26:59,Unknown,Stake,91896851.19888419
3413416,2025-07-29 05:26:59,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.82414203092357
3413417,2025-07-29 05:27:15,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.8246530578263
3413418,2025-07-29 05:28:10,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.82048037166569
3413419,2025-07-29 05:28:30,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.82959421866339
3413420,2025-07-29 05:31:18,Unknown,Stake,91868566.85557769
3413421,2025-07-29 05:36:15,Unknown,Stake,84601871.93800546
3413422,2025-07-29 05:37:32,Unknown,Stake,82592737.75566728
3413423,2025-07-29 05:37:47,Unknown,Stake,91566983.83157468
3413424,2025-07-29 05:37:33,Unknown,Stake,91500752.96656185
3413425,2025-07-29 05:37:35,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.06107815100943
3413426,2025-07-29 05:38:21,Unknown,Stake,91527531.43667668
3413427,2025-07-29 05:40:03,Unknown,Stake,91465786.03724718
3413428,2025-07-29 05:39:49,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.81926009161068
3413429,2025-07-29 05:40:50,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02452088213064334
3413430,2025-07-29 05:42:09,Unknown,Stake,83565306.40736853
3413431,2025-07-29 05:42:55,Unknown,Stake,83259461.3582201
3413432,2025-07-29 05:48:01,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.29845069492756
3413433,2025-07-29 05:48:46,Unknown,Stake,81534279.17445692
3413434,2025-07-29 05:49:25,Unknown,Stake,81370838.66756478
3413435,2025-07-29 05:49:37,Unknown,Stake,90945411.15431926
3413436,2025-07-29 05:49:30,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02828317441355624
3413437,2025-07-29 05:49:54,Unknown,Stake,90860009.92409575
3413438,2025-07-29 05:49:53,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02830165456823296
3413439,2025-07-29 05:50:42,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.81097714762649
3413440,2025-07-29 05:52:37,Unknown,Stake,90765343.35715836
3413441,2025-07-29 05:52:23,VCTUK5Rmf5d16gbrwdHEkGqR47AjrA9uGu,SHA256D,15.10573680822232
3413442,2025-07-29 05:54:21,Unknown,Stake,82618241.2907517
3413443,2025-07-29 05:54:07,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.04281672910773
3413444,2025-07-29 05:56:06,Unknown,Stake,90714063.89879704
3413445,2025-07-29 05:55:52,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.76982606935426
3413446,2025-07-29 05:57:22,Unknown,Stake,90638581.26131812
3413447,2025-07-29 05:57:18,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.74905495029738
3413448,2025-07-29 05:58:24,Unknown,Stake,90647338.27936974
3413449,2025-07-29 05:58:10,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.75311574547095
3413450,2025-07-29 06:00:27,Unknown,Stake,90655775.80709276
3413451,2025-07-29 06:00:13,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.73355891276242
3413452,2025-07-29 06:03:14,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.71637009432411
3413453,2025-07-29 06:04:39,Unknown,Stake,85619994.92716676
3413454,2025-07-29 06:05:42,Unknown,Stake,85672167.9335273
3413455,2025-07-29 06:05:28,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.025112620725279
3413456,2025-07-29 06:05:57,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.69875940277505
3413457,2025-07-29 06:06:32,Unknown,Stake,90514908.77731045
3413458,2025-07-29 06:07:20,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.35451749890174
3413459,2025-07-29 06:12:14,Unknown,Stake,90520672.45802893
3413460,2025-07-29 06:11:59,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.0087061991716
3413461,2025-07-29 06:12:49,Unknown,Stake,86330636.84090811
3413462,2025-07-29 06:12:37,Unknown,Stake,90450423.10249951
3413463,2025-07-29 06:12:36,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02822025709349653
3413464,2025-07-29 06:14:46,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.64657308009909
3413465,2025-07-29 06:16:02,Unknown,Stake,90454696.03360958
3413466,2025-07-29 06:15:59,Unknown,Stake,84994168.081127
3413467,2025-07-29 06:16:49,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.61745378077631
3413468,2025-07-29 06:17:31,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.61581048853111
3413469,2025-07-29 06:17:44,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.58796825298786
3413470,2025-07-29 06:19:11,Unknown,Stake,90342252.01385029
3413471,2025-07-29 06:18:57,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.0281611763795904
3413472,2025-07-29 06:20:48,Unknown,Stake,85673471.7695104
3413473,2025-07-29 06:20:47,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.93839132915003
3413474,2025-07-29 06:21:31,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02815575608741753
3413475,2025-07-29 06:22:12,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.49261073646668
3413476,2025-07-29 06:22:42,Unknown,Stake,86196228.69624653
3413477,2025-07-29 06:23:01,Unknown,Stake,90231099.58234838
3413478,2025-07-29 06:22:47,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02809671598329503
3413479,2025-07-29 06:28:02,Unknown,Stake,90232314.4653972
3413480,2025-07-29 06:28:01,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.46000869943454
3413481,2025-07-29 06:28:08,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,18.82726835065464
3413482,2025-07-29 06:29:38,Unknown,Stake,85502616.90879034
3413483,2025-07-29 06:32:41,Unknown,Stake,90123538.69979972
3413484,2025-07-29 06:32:48,Unknown,Stake,84566667.63110551
3413485,2025-07-29 06:33:04,Unknown,Stake,90005468.59948415
3413486,2025-07-29 06:32:50,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.36696191820766
3413487,2025-07-29 06:32:37,VCTUK5Rmf5d16gbrwdHEkGqR47AjrA9uGu,SHA256D,14.84819439613629
3413488,2025-07-29 06:33:47,Unknown,Stake,90002187.6945273
3413489,2025-07-29 06:33:32,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.35465802696247
3413490,2025-07-29 06:34:37,Unknown,Stake,89951824.18078908
3413491,2025-07-29 06:34:23,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.24225112434666
3413492,2025-07-29 06:35:44,Unknown,Stake,89946793.80365334
3413493,2025-07-29 06:35:30,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.22808638030972
3413494,2025-07-29 06:37:15,Unknown,Stake,89941907.69029409
3413495,2025-07-29 06:37:16,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02473428617042597
3413496,2025-07-29 06:37:33,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.21359180334295
3413497,2025-07-29 06:38:13,Unknown,Stake,89937137.05654137
3413498,2025-07-29 06:37:59,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.20061717864441
3413499,2025-07-29 06:40:26,Unknown,Stake,89907346.41678232
3413500,2025-07-29 06:40:12,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.19145872411376
3413501,2025-07-29 06:41:09,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.44184857624866
3413502,2025-07-29 06:41:40,Unknown,Stake,89324579.27179715
3413503,2025-07-29 06:41:32,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.36044062936867
3413504,2025-07-29 06:44:22,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.41516310001723
3413505,2025-07-29 06:45:15,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.48077775017861
3413506,2025-07-29 06:48:11,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.9723998653652
3413507,2025-07-29 06:50:05,Unknown,Stake,88575492.19380133
3413508,2025-07-29 06:49:51,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.83763548490808
3413509,2025-07-29 06:50:27,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.59683326360506
3413510,2025-07-29 06:52:32,Unknown,Stake,89823940.06072284
3413511,2025-07-29 06:52:18,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.67459478733602
3413512,2025-07-29 06:53:04,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.3497972508088
3413513,2025-07-29 06:53:34,Unknown,Stake,89637289.98513745
3413514,2025-07-29 06:53:20,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.99001027749229
3413515,2025-07-29 06:55:02,Unknown,Stake,89860588.80088267
3413516,2025-07-29 06:54:51,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02453249380932149
3413517,2025-07-29 06:55:08,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02391756023732526
3413518,2025-07-29 06:59:16,Unknown,Stake,89818006.81008197
3413519,2025-07-29 06:59:02,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.21278712942019
3413520,2025-07-29 07:02:28,Unknown,Stake,88363214.64117816
3413521,2025-07-29 07:02:14,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02768765903979781
3413522,2025-07-29 07:03:27,Unknown,Stake,87520100.39068192
3413523,2025-07-29 07:03:13,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.19933130399512
3413524,2025-07-29 07:08:52,Unknown,Stake,89713915.62933297
3413525,2025-07-29 07:09:08,Unknown,Stake,87293998.5849642
3413526,2025-07-29 07:08:54,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.18533073035708
3413527,2025-07-29 07:10:45,Unknown,Stake,89671158.25577006
3413528,2025-07-29 07:10:31,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.38625371905251
3413529,2025-07-29 07:11:19,Unknown,Stake,89643399.23155344
3413530,2025-07-29 07:12:51,Unknown,Stake,89631524.07720387
3413531,2025-07-29 07:12:40,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.57566934632395
3413532,2025-07-29 07:14:51,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.632114287256
3413533,2025-07-29 07:16:48,Unknown,Stake,87161218.52102818
3413534,2025-07-29 07:16:34,VB9RkKJanyR8SGRzZRtyyBbdRp4kAJ3uT1,SHA256D,15.40942018669167
3413535,2025-07-29 07:17:31,Unknown,Stake,87671231.88368258
3413536,2025-07-29 07:18:25,Unknown,ProgPoW,23.60631379291907
3413537,2025-07-29 07:20:47,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02390316618928419
3413538,2025-07-29 07:21:18,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,23.93808643243613
3413539,2025-07-29 07:22:03,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.31706945185637
3413540,2025-07-29 07:23:32,Unknown,Stake,87166670.97436476
3413541,2025-07-29 07:23:25,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.0274872535647237
3413542,2025-07-29 07:23:35,Unknown,Stake,87689750.2414788
3413543,2025-07-29 07:23:31,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02746616027396169
3413544,2025-07-29 07:25:56,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,25.12871438392789
3413545,2025-07-29 07:27:07,Unknown,Stake,88106009.21887061
3413546,2025-07-29 07:28:00,Unknown,Stake,87667163.26333973
3413547,2025-07-29 07:27:46,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,24.64076420772491
3413548,2025-07-29 07:28:23,Unknown,Stake,89418450.05748792
3413549,2025-07-29 07:28:22,Unknown,Stake,89388377.45684378
3413550,2025-07-29 07:28:13,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,24.55442762302856
3413551,2025-07-29 07:31:22,Unknown,Stake,89401835.21330515
3413552,2025-07-29 07:32:43,Unknown,Stake,88617294.5276222
3413553,2025-07-29 07:32:29,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.50181093945849
3413554,2025-07-29 07:34:22,Unknown,Stake,89465345.7292646
3413555,2025-07-29 07:34:42,Unknown,Stake,89290377.41037278
3413556,2025-07-29 07:35:11,Unknown,Stake,89273866.75188795
3413557,2025-07-29 07:35:11,Unknown,Stake,89255550.74932052
3413558,2025-07-29 07:35:01,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,25.68968949349373
3413559,2025-07-29 07:37:35,Unknown,Stake,89236959.34472008
3413560,2025-07-29 07:37:55,Unknown,Stake,87924610.53567128
3413561,2025-07-29 07:37:49,Unknown,Stake,89176682.55540144
3413562,2025-07-29 07:37:38,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02375331779862362
3413563,2025-07-29 07:45:06,Unknown,Stake,89766160.06809545
3413564,2025-07-29 07:46:59,Unknown,Stake,86800636.79242711
3413565,2025-07-29 07:46:45,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.21331977972054
3413566,2025-07-29 07:47:11,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.57578033470382
3413567,2025-07-29 07:47:53,Unknown,Stake,88227634.62725192
3413568,2025-07-29 07:50:48,Unknown,Stake,89079681.52781078
3413569,2025-07-29 07:52:16,Unknown,Stake,87258060.50647187
3413570,2025-07-29 07:53:10,Unknown,Stake,89033752.4450013
3413571,2025-07-29 07:53:46,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.60128240618542
3413572,2025-07-29 07:55:28,Unknown,Stake,89010186.40116626
3413573,2025-07-29 07:56:57,Unknown,Stake,87830422.42981416
3413574,2025-07-29 08:01:22,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.46401844220174
3413575,2025-07-29 08:02:17,Unknown,Stake,86119193.95767635
3413576,2025-07-29 08:03:16,Unknown,Stake,86729546.25503792
3413577,2025-07-29 08:03:11,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02312081423650863
3413578,2025-07-29 08:06:01,Unknown,Stake,88892823.79965924
3413579,2025-07-29 08:06:32,Unknown,Stake,86194697.73694986
3413580,2025-07-29 08:07:42,Unknown,Stake,88822638.76578265
3413581,2025-07-29 08:07:28,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.62846192223945
3413582,2025-07-29 08:08:57,Unknown,Stake,88781538.62710203
3413583,2025-07-29 08:08:46,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.73699430952455
3413584,2025-07-29 08:10:25,Unknown,Stake,88756398.61335136
3413585,2025-07-29 08:10:26,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.73130678300247
3413586,2025-07-29 08:13:04,Unknown,Stake,88730657.45811099
3413587,2025-07-29 08:14:34,Unknown,Stake,87213638.88967177
3413588,2025-07-29 08:14:20,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.38211071261977
3413589,2025-07-29 08:17:44,Unknown,Stake,88654975.50894831
3413590,2025-07-29 08:17:45,Unknown,Stake,86013006.19827528
3413591,2025-07-29 08:17:35,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.61500286019078
3413592,2025-07-29 08:19:36,Unknown,Stake,88548685.84887396
3413593,2025-07-29 08:19:22,VB9RkKJanyR8SGRzZRtyyBbdRp4kAJ3uT1,SHA256D,15.4606980138895
3413594,2025-07-29 08:20:59,Unknown,Stake,88519167.49456486
3413595,2025-07-29 08:21:05,Unknown,Stake,88489307.15978527
3413596,2025-07-29 08:20:53,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.63646727761858
3413597,2025-07-29 08:24:08,Unknown,Stake,88442734.1182755
3413598,2025-07-29 08:25:05,Unknown,Stake,87781419.19552658
3413599,2025-07-29 08:27:06,Unknown,Stake,88375394.27486323
3413600,2025-07-29 08:26:57,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.02423362932998
3413601,2025-07-29 08:27:58,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.43374151383242
3413602,2025-07-29 08:30:06,Unknown,Stake,87404514.7483264
3413603,2025-07-29 08:30:00,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.59555447429496
